title,Courage Under Fire (1996),M*A*S*H (a.k.a. MASH) (1970),True Grit (2010),Forrest Gump (1994),Rob Roy (1995),Roger & Me (1989),"Dirty Dozen, The (1967)",Saving Private Ryan (1998),Behind Enemy Lines (2001),Unforgiven (1992),"Manchurian Candidate, The (1962)",Braveheart (1995),Legends of the Fall (1994),"Treasure of the Sierra Madre, The (1948)",Shanghai Noon (2000),King Arthur (2004),Crimson Tide (1995),Dances with Wolves (1990),Tropic Thunder (2008),Jarhead (2005),U-571 (2000),Heartbreak Ridge (1986),There Will Be Blood (2007),Three Kings (1999),Schindler's List (1993),Letters from Iwo Jima (2006),Platoon (1986),Battlestar Galactica (2003),Thirteen Days (2000),A Million Ways to Die in the West (2014),Glory (1989),Fahrenheit 9/11 (2004),Desperado (1995),Blazing Saddles (1974),No Man's Land (2001),"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)","Good Morning, Vietnam (1987)",Young Guns (1988),Master and Commander: The Far Side of the World (2003),"Patriot, The (2000)",Butch Cassidy and the Sundance Kid (1969),Back to the Future Part III (1990),"Hurt Locker, The (2008)",Jackass: The Movie (2002),Troy (2004),Gone with the Wind (1939),Bowling for Columbine (2002),"Quick and the Dead, The (1995)",Lawrence of Arabia (1962),"Boot, Das (Boat, The) (1981)",Black Hawk Down (2001),"Bridge on the River Kwai, The (1957)",The Imitation Game (2014),Rambo III (1988),Pearl Harbor (2001),Enemy at the Gates (2001),"Great Dictator, The (1940)",Hot Shots! Part Deux (1993),Doctor Zhivago (1965),Lone Star (1996),"Thin Red Line, The (1998)","Peacemaker, The (1997)","Killing Fields, The (1984)",Super Size Me (2004),"Pianist, The (2002)","Last of the Mohicans, The (1992)",Maverick (1994),"Great Escape, The (1963)",Blood Diamond (2006),Flags of Our Fathers (2006),Hotel Rwanda (2004),"Last Samurai, The (2003)",Crumb (1994),Tombstone (1993),Django Unchained (2012),Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),For a Few Dollars More (Per qualche dollaro in più) (1965),Grave of the Fireflies (Hotaru no haka) (1988),Dead Man (1995),Kelly's Heroes (1970),Captain America: The First Avenger (2011),300 (2007),Inglourious Basterds (2009),Born on the Fourth of July (1989),Westworld (1973),"Magnificent Seven, The (1960)",City Slickers II: The Legend of Curly's Gold (1994),Kingdom of Heaven (2005),Sicko (2007),Spellbound (2002),Life Is Beautiful (La Vita è bella) (1997),Duck Soup (1933),Cold Mountain (2003),Red Dawn (1984),3:10 to Yuma (2007),"March of the Penguins (Marche de l'empereur, La) (2005)",Stripes (1981),"Outlaw Josey Wales, The (1976)",Ran (1985),Paths of Glory (1957),Little Big Man (1970),¡Three Amigos! (1986),Hot Shots! (1991),High Noon (1952),We Were Soldiers (2002),Wild Wild West (1999),"Mariachi, El (1992)",Patton (1970),Full Metal Jacket (1987),"Downfall (Untergang, Der) (2004)",Hoop Dreams (1994),The Hateful Eight (2015),American Sniper (2014),"Deer Hunter, The (1978)",Seven Years in Tibet (1997),Small Soldiers (1998),"Fistful of Dollars, A (Per un pugno di dollari) (1964)","African Queen, The (1951)",City Slickers (1991),"English Patient, The (1996)",Once Upon a Time in the West (C'era una volta il West) (1968),X-Men: First Class (2011),Henry V (1989),Rango (2011),Lord of War (2005),Apocalypse Now (1979)
The Hateful Eight (2015),0.9062528608919886,0.900913417410922,0.5578901195539789,0.6656929872424775,0.8451263760836303,0.9245738798804992,0.82771276788603,0.7050028238047474,0.814328455190741,0.8615868949438623,0.9517025833916772,0.7922518234644599,0.9241506804951168,0.962144356974002,0.8936353643398557,0.7861037453404885,0.8909237449856243,0.8749452459254301,0.6659553315110949,0.8013189495888896,0.8866562791607069,0.9004300227170899,0.5704908924559708,0.8782242168885861,0.7565478301921925,0.7792461743903445,0.7500537028588297,0.8859927746771463,0.9233018488797122,0.6060052206283555,0.8765241198745044,0.881622726255048,0.845370502364079,0.7434973995371298,0.8730632661270581,0.7358197990128902,0.8858082563853528,0.9160507337741196,0.72965208336333,0.8731602407665175,0.9490605995501108,0.7717873698400842,0.5371373975083444,0.7132622217973187,0.7750182289934028,0.9429913347878484,0.7533425991741635,0.8413823700689804,0.8944952281070584,0.8452330708456034,0.744837978630374,0.8978159196068755,0.5732195069241366,0.8744470358851311,0.7698416868248923,0.7379226433145833,0.9050163330943506,0.9381210120518614,0.9342332878346398,1.0,0.8377362100916905,0.97792407886095,0.9001987592950966,0.7066774446329116,0.648693439615608,0.85353211971982,0.8897248648145015,0.8647341853360258,0.5791560670227673,0.8324430354019396,0.849295054033628,0.7045661040159839,0.8493115338188792,0.9343198325214844,0.4057491053124143,0.7005025952726853,0.7893740132974372,0.9136389034084648,0.7553327382637447,0.912734657514864,0.683218295888038,0.6657006308168607,0.5119657048364405,0.8712685642770663,1.0,0.8805935037003216,0.9360355400382924,0.6091695873813314,0.8324668341252897,0.9274173921574778,0.818459238281837,1.0,0.9153371750652944,0.9230207993813028,0.64103367482032,0.9337342378756646,0.8593941446549754,0.9194991352321104,0.922433119727048,0.6413003167769703,0.9441123696214364,0.9184358741485176,0.8907089061619321,0.8956114423540404,0.9205933332823256,0.866097969447586,0.8335753765713674,0.829138922976052,0.7306348474928015,0.7759727198037102,1.0,0.0,0.575140344051027,0.8152460080356472,0.7694703518825398,0.9033713722292106,0.7623320747493696,0.9227474338057176,0.8747668001841326,0.9369252470965944,0.8221704617596597,0.6684955293952801,0.8962289319177537,0.6783383936752314,0.6474272444546116,0.7667568275706119
The Imitation Game (2014),0.9096446824328832,0.9284736028609072,0.5655024388435376,0.6441720897426478,0.8775384900459393,0.927209155262648,0.8893852640872091,0.7344291223280299,0.8592099492484796,0.8603183320165257,0.9023709933001122,0.7961015648667561,0.8923773069043746,1.0,0.9471740120257996,0.8013727820348697,0.9313899530130024,0.8612502854200086,0.7130893507509564,0.7945166125189375,0.9180678366178714,0.9168941389973831,0.6353656519845144,0.9029281971844236,0.7043266169479063,0.6841399572577935,0.8517004362590719,0.8249131842918838,0.9359840580454328,0.7474255979871842,0.8598399369887249,0.7796952791775258,0.7676898981139593,0.8500410342201857,0.7654020444957191,0.7560359875247146,0.8421071167554605,0.9154056238709072,0.7919048993791352,0.771389679824559,0.9404769591355484,0.7214383225280052,0.6260211134807109,0.7201440930225297,0.6262981395147585,0.860652256985215,0.7593902305335256,0.9108207236831548,0.920084890774006,0.8269170546870196,0.683219883767988,0.8931060621450804,0.0,0.9401185694786004,0.7916550284438075,0.7123389125020207,0.8414441855911798,0.921831325048592,0.8679160272033262,1.0,0.8417322344014538,1.0,0.8843868930569375,0.618057001002249,0.5963202459989528,0.8447436533307084,0.8686805031649746,0.8471867889920341,0.6017332808595295,0.8678572761749632,0.6520955781228699,0.6961488588700728,0.8619777059921805,0.9381819205422544,0.4280344305573395,0.706913002626488,0.8038926331915136,0.852485194811611,0.8729562977276402,0.9271641751779304,0.4908871517684433,0.6129120201305904,0.5508519716999265,0.8864727767696476,0.9458116080048732,0.8485132011503377,0.9284603549240672,0.7249292153171121,0.7832616619638648,0.87126556014433,0.6694052479813468,0.912121206998494,0.8542562439171575,0.9357494807040792,0.6454940391682873,0.7459262492782303,0.9250393894244076,0.9328101315220552,0.9352589751823014,0.6859446853363156,0.9023339180311304,0.9092302440181876,0.9022647470669564,0.9029367091174452,0.8379905370027834,0.8259721054110195,0.8558191474270818,0.8063173242146078,0.7836659008791788,0.6470024075659578,0.9579425727764668,0.5732195069241366,0.5108852816271248,0.8305922282493914,0.7979146406802421,0.9462327532352725,0.8068208794194791,0.925100519436036,0.9201932820818652,0.927692131084118,0.8593868134763544,0.5457427786994632,0.947705785881764,0.7712670916318289,0.497961346481283,0.8272643201412366
There Will Be Blood (2007),0.8999120927251815,0.8888108918860128,0.6489930013875889,0.6840610218081307,0.8730875442287858,0.9412818774623108,0.7799006026780959,0.7114969410648053,0.8518674936994265,0.7905028981823581,0.8796837542360871,0.7258958117016989,0.8756064377441957,0.9126813036858428,0.8912379784892578,0.8000348697713561,0.8844837941054705,0.7994027144612477,0.567466771958623,0.7525275701208398,0.9294108674440636,0.9276538245630394,0.0,0.8045757348852456,0.7371309026710442,0.6781506795629895,0.777107764194384,0.8617820816381164,0.9442721787424648,0.8233546623332453,0.8324327157944228,0.8977162939577416,0.8168132847339509,0.603751194768412,0.9472968661623562,0.6555257266603801,0.8503395579247861,0.8741816795187097,0.6532835605418919,0.802069017256992,0.861469867528998,0.7971504559107838,0.5899055824836629,0.687970459139437,0.6750665408471159,0.8901056627867212,0.7692593702418371,0.8170644644907206,0.8024988071982672,0.7492987902390457,0.5293865413699637,0.828033171631311,0.6353656519845144,0.8436141894571939,0.8011510447391244,0.6237772005012265,0.9202408438125904,0.8902896285667363,0.8429915247268165,1.0,0.8386237924899096,0.9816685022391516,0.8785476314903087,0.718319902375155,0.6691544775176961,0.8540504505802266,0.8804331126252468,0.8184685165480243,0.6521143371319724,0.750211335292334,0.6398322918669326,0.6228325282436857,0.902496623887152,0.8508859254877332,0.5911631268094686,0.6256362398051512,0.6015804331099266,0.7448355076402958,0.7256765941524631,0.9365942028985508,0.7838228229218276,0.7228436908887746,0.6170437971251701,0.9011711050266906,0.9537900663380988,0.8671346090738502,0.9426357117807058,0.6772148385138326,0.8668452467182004,0.947262475859292,0.7760184246613524,0.9141039633204212,0.9384851563407336,0.944067972044088,0.5907157732126809,0.8899479063771067,0.8496220144842809,0.8963876890996736,0.8212613686397806,0.5467742701485522,0.8462728063287623,0.9027472877248266,0.8811559925680089,0.908755140299129,0.7664694156723254,0.9007230888341596,0.7795855042397493,0.717559114224522,0.6819311590526566,0.8348343046491398,1.0,0.5704908924559708,0.6907959280237637,0.6969477810484228,0.8866402869833946,0.8718406570528566,0.6448744678280114,0.8444865063295072,0.9128718358574256,0.9009267901121704,0.6528533652115323,0.7247239006551744,0.8748098215450044,0.7645278479578704,0.558374540290665,0.6531750554521468
"Thin Red Line, The (1998)",0.5704002688571893,0.6640739892990495,0.7632850076487651,0.6692155109472144,0.6721823288168634,0.6704784236148722,0.5962925611472127,0.6177903512620615,0.8303452644863674,0.7776996699922042,0.7167374209382171,0.6728904725787264,0.674984600178098,0.8429232395166338,0.8872086238260796,0.9077652964582056,0.6775815082876084,0.6537477800393805,0.8133488172739763,0.7952787025230623,0.7441752370298208,0.7473417448063595,0.8386237924899096,0.6239790590371602,0.6629555202053437,0.8149192220416394,0.5197694467986999,0.7303573789652926,0.8118050437982183,0.971310437529178,0.6365157744618553,0.7288752958214204,0.6018704507780445,0.6880053715154217,0.861088411630843,0.7444957554437914,0.6429861096807499,0.7480610087740904,0.7576686297894788,0.7893610298383378,0.7085587980256149,0.727101643528117,0.7719854115014687,0.9291446872016936,0.8051885512232159,0.8011423862088247,0.7520930611702286,0.7436965520965726,0.6729808108076285,0.607973320576077,0.7071733820369575,0.7925667783385157,0.8417322344014538,0.6049828267171249,0.760977387668679,0.6844206832423613,0.8344484884552127,0.658100419421517,0.7697491590272783,0.9539625051751996,0.0,0.6735246955964097,0.7198980844527385,0.7739031904314895,0.7346020874444374,0.6269360848097054,0.7242465124340526,0.7867447787873614,0.8418390942744052,0.8016566581180684,0.757142259390343,0.800184291275924,0.765761374563113,0.6694839472029432,0.8437656368544653,0.7674503960091992,0.8944254116853461,0.7692242615021556,0.7592422913666136,0.7326064134460639,0.7958957830450786,0.8353736958071272,0.857085732805617,0.5720571476892475,0.8001764329274241,0.8021968201311269,0.6876308582330899,0.8826714166342584,0.7375978115367072,0.8327629394374583,0.8325865297727781,0.7665256772398554,0.7365274789088714,0.6406586230574655,0.8391390687051881,0.7551131938476353,0.6870231463858001,0.7812764094541333,0.6434858491929285,0.7782780204410893,0.7140296290091428,0.5934725951074169,0.8131229558167521,0.8000865089360945,0.7074746893742969,0.8159166982412662,0.7639871963072309,0.7747547706675247,0.5591061323046049,0.8576574675891468,0.8271036292772339,0.8377362100916905,0.8924492886579385,0.6387043812457207,0.7410283273619895,0.5450792060572927,0.7486059817677423,0.8087167701816048,0.6896757270410308,0.6710914895237137,0.9581768931487004,0.8262853079764443,0.6644071812839576,0.8419445586431832,0.8926174296775069,0.5708979158013618
Thirteen Days (2000),0.7990854376016624,0.814322643205492,0.9261071540536756,0.7653071951862285,0.8215291352175387,0.8470880307621724,0.764236494872647,0.7084234549773415,0.6309672649725386,0.6816397592372896,0.8329346908954668,0.7028459794455278,0.8247022858472585,0.930929460226396,0.8845200451928101,0.7243124342235454,0.6759947880300224,0.7287593397962991,0.93703409784102,0.7872230387778332,0.6011630225503926,0.8788845990287721,0.9442721787424648,0.6230271316774729,0.7162455089636786,0.7995368813475208,0.7157972379126796,0.911246944524338,0.0,1.0,0.6652815497483051,0.7742823258112476,0.8261222046245302,0.9325392758741764,0.6443195734891676,0.8799796660086359,0.8092201835743198,0.8655075915616501,0.7405761921272482,0.7018629031679706,0.7506033146909304,0.7328317183841777,0.9382992869497564,0.9099913657009996,0.7976870493063116,0.848102588568844,0.8384452238969868,0.8713732902598637,0.845701999589233,0.7978333175067125,0.7512319464011652,0.7613533002795791,0.9359840580454328,0.858187912454632,0.7272438201935316,0.6323033319447054,0.93768808107138,0.7009596612469124,0.7875063083128344,0.8050594527506566,0.8118050437982183,0.7717510843632043,0.8723241537518229,0.8252442055328169,0.7859166063656948,0.6953441863452188,0.6556865754766454,0.8271548648762486,0.8460426652110563,0.7368074604586476,0.7719737798641326,0.761345482003737,0.7786175451128906,0.7552234276684847,0.9498609673793608,0.896385528431985,0.9019587110717338,0.9340394269389648,1.0,0.7691275976473538,0.9426106592236256,0.8721999095576395,0.9597959809056372,0.8434130459738387,1.0,0.7298457135882046,0.900409096925646,0.6967717962144966,0.9184860854060778,0.8454953409503962,0.7716485168066971,0.8943973531409409,0.5880697266731739,0.8536932422459871,0.93831118265439,0.7758182842003096,0.8961278808624121,0.6817599236427399,0.8490381287579826,0.8667158990399999,0.8130526328800165,0.8931548451750815,0.8860514124496014,0.8641127093979644,0.7625518998619882,0.8534112519919124,0.9180004567618084,0.8144004701848799,0.7847936544423283,0.9465180311546224,0.8059057048638139,0.9233018488797122,0.9168379398569008,0.863894742648135,0.9436041404320198,0.8889922777087025,0.8621753355804609,0.8215541169360991,0.7817950561548254,0.6755441976491147,0.9468714401058064,0.9503708333014534,0.8666296141903829,0.9176285748392632,0.8263875370713715,0.8304824909823889
Three Kings (1999),0.6171640994669458,0.6197113099117426,0.773851761390443,0.5691014844229811,0.7580269772552125,0.560263466782235,0.5438896605350296,0.5303680304073846,0.7775333997714508,0.5412766991506521,0.6237510101685191,0.5355012069298639,0.7485034477303385,0.7597679231578074,0.8205406096970138,0.8721276766245782,0.5548781047539197,0.6034770804951971,0.8635204010675697,0.758564311411073,0.6985302740993891,0.7338073200622381,0.8045757348852456,0.0,0.5925477548224806,0.7704174704229789,0.5034628629193809,0.7894181272077506,0.6230271316774729,0.9417454681091104,0.558065821668972,0.7439560521034225,0.5647772024622528,0.6638293514762152,0.7332060566703084,0.6032713195039888,0.6383991298968319,0.6694303514911149,0.6417516205864466,0.6676902616825103,0.5260139080498158,0.7009160574289865,0.7906189066035123,0.7784104436127058,0.7731366451410221,0.6936753723571507,0.6723196085892069,0.6688049542729779,0.5782138555532672,0.558475152417524,0.6727894694904697,0.6499495239851371,0.9029281971844236,0.7259949405545998,0.6985730368594095,0.5821815390308936,0.911811316872404,0.6655425018459376,0.6596298178397013,0.7746470662839376,0.6239790590371602,0.7402514455737313,0.5776190370414833,0.7704537352768523,0.7844424267331733,0.6791155062380259,0.6146884666251695,0.5578743150772449,0.7895049391668524,0.7782921347521996,0.7825345766356021,0.6582179151577741,0.737727010106149,0.6933588413457912,0.896242387689145,0.6007359598817315,0.6868922278552279,0.7866227593927786,0.8911726888655125,0.6273304711765146,0.8607625137997321,0.78628747660889,0.8346796067202107,0.57328664482812,0.8261095570545238,0.6915549065807501,0.7672568029797917,0.876773850005487,0.7324311189338182,0.8377716371486209,0.7836905965820997,0.8672442614134926,0.7427959612441806,0.7744908551345475,0.7303759933094149,0.7936530324339515,0.5997431505955617,0.6296661591594669,0.7656998576055078,0.6992383128646307,0.6586097702051796,0.7117282655175388,0.7849747730856946,0.7335786408193126,0.8215619939851448,0.7250419498363363,0.6525749916305987,0.6357868799944002,0.5322314785656127,0.8851446602030637,0.6413504475027464,0.8782242168885861,0.8999642511640634,0.6878520340382667,0.7961007753045002,0.708307928770975,0.6516981957748527,0.7279877840668587,0.6639059982136106,0.6654402473551764,0.7479769933696554,0.8456932929749644,0.6852553305362732,0.8706860786253752,0.7758229133701318,0.4851371803819801
Tombstone (1993),0.5995007619823309,0.6761753165482647,0.7989469566717625,0.6125230152555858,0.596781442355625,0.847323027914922,0.7015813843410628,0.6331801814937857,0.7443870753204355,0.5364009703252842,0.8843967300661044,0.5596814826323298,0.5797437709162774,0.794169537883098,0.7805543430496306,0.8995387279378618,0.531370256051154,0.4632320804767631,0.7487529081143337,0.6798987674859598,0.7990398647374113,0.8870149893526786,0.8508859254877332,0.6933588413457912,0.5814519436255845,0.7748999772589398,0.6265907321220725,0.8415249536041453,0.7552234276684847,0.9373156436885558,0.6857493637304928,0.799191394303143,0.5881500894888516,0.6738673268235563,0.9164060058680484,0.6568861871136563,0.5521405549063884,0.5897732842801665,0.7416938745252242,0.6566914694071257,0.634218866721048,0.688838096842846,0.8291223473187797,0.8196033966917448,0.796734137348077,0.7088013203873598,0.7547494485203161,0.5883083869805038,0.6725882060571776,0.7464127520818469,0.6689933024359418,0.669055632929221,0.9381819205422544,0.8123738398318341,0.7731587655895097,0.7102514028757907,0.9515591963866096,0.6750141283547513,0.7492984380562071,0.7982553553101885,0.6694839472029432,0.872139586736903,0.8181695324777565,0.7098955261663533,0.8063814503272433,0.5626824237983451,0.6064703331445429,0.8066838229591182,0.7248735527969459,0.7997627017555955,0.8425462430385448,0.7032085398809156,0.8459418401500844,0.0,0.927322837685657,0.7368229916218227,0.7066382257757671,0.8867627636473038,0.9664155795574662,0.6975169746599413,0.8984234150957993,0.7678051345857504,0.8036839698930418,0.8096541285617764,0.9704001212203912,0.7281649659691021,0.5790222389839604,0.8756438822858178,0.8379016600796957,0.756293191284329,0.784929296288075,0.7314455929524506,0.6491214466049176,0.7167930239766219,0.727435252033326,0.7532705783393192,0.8146592856105013,0.6688681317120393,0.8899781963314861,0.9164245334132292,0.8278317924084053,0.6573750389975821,0.8431347131131706,0.701270358678532,0.7606583194684987,0.8032885836860393,0.7870989535090891,0.7773748549163835,0.6185565750224961,0.9643630267911052,0.796004201646309,0.9343198325214844,0.9030256869133292,0.7794658613767516,0.8849155247841182,0.6735325583396569,0.7295271667859953,0.8339757927765197,0.5943262580383825,0.7439979074334633,0.8687194967495442,0.9013075795275048,0.7271428038261014,0.8491677740241557,0.8318962906438613,0.613236786798893
"Treasure of the Sierra Madre, The (1948)",0.7546194550620797,0.6177028274961754,0.9099480538612298,0.8018842916041031,0.947800147101425,0.7383629170190027,0.6622873793553687,0.799740898862705,1.0,0.6904365878073924,0.7100383267756865,0.8333818718399593,0.93118790446589,0.0,0.8076642936916587,1.0,0.8574287340408684,0.6794496816790153,0.9326646278482306,0.927393860965497,1.0,0.8087087600564759,0.9126813036858428,0.7597679231578074,0.7852087636870881,0.8621056745357621,0.7483060513413997,0.9561944592343046,0.930929460226396,0.9808128648823452,0.6588570089683345,0.9026792070312616,0.8136893364645756,0.7145145608776218,0.9237913943805331,0.6483936637973315,0.7709262215122688,0.8470233110127605,0.8749627844452418,0.8691995529588858,0.5460223487009822,0.900511359906468,0.9248063974642374,1.0,0.9619600349626348,0.6899729950933128,0.8536707010051314,0.7860291946231438,0.5111674621809521,0.5727957150407175,0.9411528299945108,0.5957398409936625,1.0,0.808564225664912,0.8925271186628886,0.9034390900829464,0.8450855239040502,0.8554158567176999,0.6632879168850974,0.7209732045100863,0.8429232395166338,0.8664817382375251,0.5766758494031222,0.8913843338076817,0.904596967375757,0.8507068308949292,0.8305738060935783,0.7017775461753217,0.96757837100373,0.9239591973867824,0.8815200776324802,0.9043744701694046,0.6114951896428031,0.794169537883098,0.9743364961652836,0.633431638211071,0.6510246043176517,0.8124349510180076,0.9687115791379536,0.7473579053310386,0.9676280459184836,0.9105158198022908,0.937162694529333,0.8638987180709872,0.8255269820634124,0.8126561421874354,0.898959701148068,0.9594133415336412,0.9540199510128298,0.9128476183822424,0.7809169738856394,0.7900336206686489,0.8093921779213704,0.8177045049257817,1.0,0.868492550897541,0.6047861155485872,0.7357957283804317,0.8427016762446318,0.7980951379893633,0.8014776101888241,0.7198617095873876,0.8555781197116636,0.3862353684447451,0.9717492566149454,0.9305835804933088,0.9190555341483648,0.810002945961457,0.7389381456251549,0.8491605047008666,0.628010679109879,0.962144356974002,1.0,0.6431113150567072,0.9505153587316528,0.9140553721859312,0.6099125542724938,0.4453153872107764,0.7109972938833977,0.7566715502196478,0.8767959630604464,0.9766711453768394,0.6614603032401103,1.0,0.9573820377636424,0.6615419146709587
Tropic Thunder (2008),0.8781428789913804,0.8845768387465972,0.5774780222105997,0.5979935154878866,0.8327044444239793,0.8967973014928016,0.7905593338100695,0.6480043048963948,0.65529264186116,0.7376151363365027,0.9479592258339152,0.7430300829297616,0.7337998210736548,0.9326646278482306,0.7957703198402424,0.720901173974557,0.8319372632012576,0.7823015599129491,0.0,0.584250244670103,0.8845178719374338,0.9182573066496096,0.567466771958623,0.8635204010675697,0.694325921661562,0.7611445951477976,0.7635794189615626,0.6892644120933277,0.93703409784102,0.6728575584744229,0.9119542889955012,0.7793690520079294,0.7698078415976153,0.7102185723312557,0.8809032797691151,0.560577161711022,0.8012121599079267,0.8419911411698967,0.6917443355111446,0.7223199515465595,0.8714063615864271,0.645524964922436,0.5997665772182371,0.6279169922485893,0.5751280930928693,0.8512375291347302,0.7231393471329959,0.7232861314814194,0.7747011117418308,0.8766983498080148,0.6678893089498903,0.8087336267105376,0.7130893507509564,0.8785203830214827,0.7756217174739195,0.6976050489650942,0.9369170554667948,0.8173945840997849,0.9206997519485975,1.0,0.8133488172739763,0.9526778223031552,0.9223053398248816,0.7668393375390823,0.8009020078993991,0.7577086096579735,0.7335961743327162,0.7790267927123044,0.5963165179164216,0.787707148822719,0.7012558713400301,0.5544924469672566,0.9036035428228056,0.7487529081143337,0.4439961861752193,0.6864262398843209,0.69537009092389,0.8928274449819259,0.8491225736819736,0.8907473005775404,0.6285784767987024,0.5112256579813937,0.4776642196190159,0.9012960626078088,1.0,0.8117869558209763,0.8067555225636888,0.8300335382556028,0.7347489821436577,0.8947913197644723,0.6955745789046925,0.8680693293132591,0.8761950047083287,0.9368033682215936,0.6526100106769825,0.8274456960105959,0.8440769646515202,0.8066932802237877,0.9363209083569146,0.7640788647012662,0.9039359138717784,0.7785147422316473,0.6881046692356096,0.794022803120829,0.8207289364960777,0.6961280397626478,0.7621989734827143,0.8258046826660935,0.6884469973545408,0.7825656325164876,1.0,0.6659553315110949,0.7574495133612996,0.801326946841861,0.8266043733358427,0.7598125316914768,0.6472044875493449,0.9244072294884544,0.751308281286883,0.94385119598663,0.7336314665574292,0.6889702926308412,0.9204342517459694,0.7142132590016887,0.7621651088467094,0.6865713001513747
Troy (2004),0.8788810843333971,0.8758750785105687,0.5758733984480262,0.530411169522524,0.8587064162850616,0.9538134117147596,0.8589188656413084,0.5596510232090142,0.5399631194223684,0.7354184999420537,0.8441649175860189,0.6314772277873761,0.8549464090799369,0.9619600349626348,0.757526815227028,0.5558902494694588,0.7980603611238944,0.7187707957327285,0.5751280930928693,0.4824331109116273,0.7010240498543971,0.8649260320260276,0.6750665408471159,0.7731366451410221,0.5404525148694228,0.6358227105315111,0.8091704891360582,0.6090560311541158,0.7976870493063116,0.7933875187061192,0.8542980415183182,0.5503069342640166,0.7767672846922241,0.7409422955241782,0.8565008516811113,0.7097459494830975,0.7957351765549784,0.7484690697354811,0.610614558875679,0.6310202028994307,0.8138057296553696,0.6899283630180482,0.5715195584044628,0.66626423254072,0.0,0.8956571970653309,0.6932521730456984,0.69948352939242,0.813395214030245,0.759824250719095,0.4834868153166943,0.7432959438266387,0.6262981395147585,0.7837183581705511,0.599513251478484,0.5730427589628546,0.7892677707833362,0.739094900102448,0.8203261446535735,1.0,0.8051885512232159,0.961179031656901,0.9481273204035928,0.5508559767662917,0.6125167347440923,0.7240355433371913,0.7803168293564274,0.7564687220118379,0.5054059054484692,0.6042576027498143,0.6232499643117371,0.4414411583183643,0.9166686380597144,0.796734137348077,0.5819126641516017,0.7073536103030791,0.8085967114009449,0.8478799360517736,0.8453470315155682,0.8997042833228289,0.5879141639515757,0.4261245404160884,0.5021943486097001,0.9414226842736108,0.8864128798480944,0.7624239666492478,0.8360964351282845,0.4984688392903129,0.6203131112397471,0.7683711612919307,0.6863279881342517,0.8078874159107658,0.7716931149729347,0.8767170334712752,0.5061082616367216,0.6699191451088848,0.8701755050622744,0.7573215111565941,0.8903904634486733,0.7662812698921792,0.7861103213943974,0.8329251079516115,0.6724914077813131,0.9254680393624,0.5270584387543802,0.5566925928917297,0.8396449615364937,0.7921715975006638,0.7246564481719077,0.7254400912523373,0.9556945663825592,0.7750182289934028,0.7138476064022679,0.8431096564221859,0.9058508864066548,0.7481491576952121,0.7729772570997445,0.8976712395455534,0.8048583677586244,0.8682726223153592,0.8158183337853687,0.5958649180011119,0.9217927470081326,0.7432252829251087,0.5537233378814581,0.7239025518341276
True Grit (2010),0.8671509315496526,0.8727167999809273,0.0,0.6321818857058628,0.8586441249929297,0.8950360635124092,0.8453637787402333,0.6453421760687958,0.6622446343532578,0.7704754705374413,0.9004755871286221,0.7020079938897963,0.8814560119523898,0.9099480538612298,0.6778036386046787,0.7998409859500935,0.7617358116767328,0.8460254788611034,0.5774780222105997,0.5293247274063815,0.8466027106765937,0.90407188589584,0.6489930013875889,0.773851761390443,0.7179295831648378,0.5722451199777909,0.713826795021443,0.7051478525994828,0.9261071540536756,0.7703572569574558,0.8120815390734138,0.6903935288879886,0.7687044095201867,0.7402634415470495,0.8058826881123011,0.6938066205527599,0.8008830218760405,0.8062417060542735,0.6803741535322906,0.6867259867512285,0.8375030992579273,0.8041051908027199,0.3538383628569732,0.6128538289134222,0.5758733984480262,0.8500500695649789,0.7143392428468296,0.5990937097941951,0.8861462159574202,0.7825840821981468,0.5486954048854247,0.8529864046975225,0.5655024388435376,0.8540790959880151,0.6347810744814424,0.7724885095901808,0.9177442227123832,0.8496180357669849,0.889117839817066,1.0,0.7632850076487651,0.9810946896977976,0.907164630071486,0.5648237304219133,0.6896548479539903,0.7184057919612865,0.7972910970016054,0.8116161319313487,0.5897389559634509,0.7039772896451106,0.7513229445890222,0.6090839922848994,0.7804539848556866,0.7989469566717625,0.5464980074553467,0.6810457469863184,0.7414838577381927,0.9329221281056368,0.8590276435057442,0.8636140471126759,0.6536792931157721,0.6219203432616645,0.3971915031980773,0.8315159714313204,0.9523436029985368,0.8036666124680966,0.8499091294906616,0.6553513522707779,0.585982116443881,0.8232379791201284,0.7606156511429083,0.8513041622362763,0.8549934141936766,0.925836384198263,0.5867262930124474,0.7721194166267926,0.8171760813430317,0.7983531731719691,0.9252701994659932,0.7477034252679866,0.8773564971084177,0.8316444613097114,0.7426154686606694,0.7098552306012647,0.7147692207260419,0.6871130381941021,0.819592134692201,0.8087612150686667,0.7549281806449767,0.7812530857285176,0.9568476518561526,0.5578901195539789,0.5995668724537435,0.9075198437179028,0.8444901705388704,0.7724360403090378,0.7248749963316665,0.9010981508276984,0.729709009487258,0.9583492893777008,0.72837320718918,0.5800882442416286,0.9044258929819368,0.6022088295453949,0.680603502400445,0.7002052185369718
